time	V(gate)	V(out)	V(rst)	I(V9)
4.229700000000000e-004	-4.703681e-001	-6.174606e-003	-4.708384e-001	2.589162e-014
4.231000000000000e-004	-4.703681e-001	-6.173024e-003	-4.708384e-001	2.589163e-014
4.231100000000000e-004	-4.703681e-001	-6.172902e-003	-4.708384e-001	2.589163e-014
4.232600000000000e-004	-4.703681e-001	-6.171077e-003	-4.708384e-001	2.589165e-014
4.232700000000000e-004	-4.703681e-001	-6.170955e-003	-4.708384e-001	2.589165e-014
4.233999999999999e-004	-4.703681e-001	-6.169374e-003	-4.708384e-001	2.589167e-014
4.234100000000000e-004	-4.703681e-001	-6.169253e-003	-4.708384e-001	2.589167e-014
4.235600000000000e-004	-4.703681e-001	-6.167428e-003	-4.708384e-001	2.589169e-014
4.235700000000000e-004	-4.703681e-001	-6.167307e-003	-4.708384e-001	2.589169e-014
4.236999999999999e-004	-4.703681e-001	-6.165726e-003	-4.708384e-001	2.589171e-014
4.237100000000000e-004	-4.703681e-001	-6.165604e-003	-4.708384e-001	2.589171e-014
4.238600000000000e-004	-4.703681e-001	-6.163781e-003	-4.708384e-001	2.589173e-014
4.238700000000000e-004	-4.703681e-001	-6.163659e-003	-4.708384e-001	2.589173e-014
4.240000000000000e-004	-4.703681e-001	-6.162079e-003	-4.708384e-001	2.589174e-014
4.240100000000000e-004	-4.703681e-001	-6.161958e-003	-4.708384e-001	2.589174e-014
4.241600000000000e-004	-4.703681e-001	-6.160134e-003	-4.708384e-001	2.589176e-014
4.241700000000000e-004	-4.703681e-001	-6.160013e-003	-4.708384e-001	2.589176e-014
4.243000000000000e-004	-4.703681e-001	-6.158433e-003	-4.708384e-001	2.589178e-014
4.243100000000000e-004	-4.703681e-001	-6.158311e-003	-4.708384e-001	2.589178e-014
4.244600000000000e-004	-4.703681e-001	-6.156489e-003	-4.708384e-001	2.589180e-014
4.244700000000000e-004	-4.703681e-001	-6.156368e-003	-4.708384e-001	2.589180e-014
4.246000000000000e-004	-4.703681e-001	-6.154789e-003	-4.708384e-001	2.589182e-014
4.246100000000000e-004	-4.703681e-001	-6.154667e-003	-4.708384e-001	2.589182e-014
4.247600000000000e-004	-4.703681e-001	-6.152845e-003	-4.708384e-001	2.589183e-014
4.247700000000000e-004	-4.703681e-001	-6.152724e-003	-4.708384e-001	2.589184e-014
4.249000000000000e-004	-4.703681e-001	-6.151145e-003	-4.708384e-001	2.589185e-014
4.249100000000000e-004	-4.703681e-001	-6.151024e-003	-4.708384e-001	2.589185e-014
4.250600000000000e-004	-4.703681e-001	-6.149203e-003	-4.708384e-001	2.589187e-014
4.250700000000000e-004	-4.703681e-001	-6.149082e-003	-4.708384e-001	2.589187e-014
4.252000000000000e-004	-4.703681e-001	-6.147503e-003	-4.708384e-001	2.589189e-014
4.252100000000000e-004	-4.703681e-001	-6.147382e-003	-4.708384e-001	2.589189e-014
4.253600000000000e-004	-4.703681e-001	-6.145562e-003	-4.708384e-001	2.589191e-014
4.253700000000000e-004	-4.703681e-001	-6.145441e-003	-4.708384e-001	2.589191e-014
4.254999999999999e-004	-4.703681e-001	-6.143863e-003	-4.708384e-001	2.589192e-014
4.255100000000000e-004	-4.703681e-001	-6.143742e-003	-4.708384e-001	2.589193e-014
4.256600000000000e-004	-4.703681e-001	-6.141922e-003	-4.708384e-001	2.589194e-014
4.256700000000000e-004	-4.703681e-001	-6.141800e-003	-4.708384e-001	2.589195e-014
4.257999999999999e-004	-4.703681e-001	-6.140224e-003	-4.708384e-001	2.589196e-014
4.258100000000000e-004	-4.703681e-001	-6.140102e-003	-4.708384e-001	2.589196e-014
4.259600000000000e-004	-4.703681e-001	-6.138283e-003	-4.708384e-001	2.589198e-014
4.259700000000000e-004	-4.703681e-001	-6.138162e-003	-4.708384e-001	2.589198e-014
4.261000000000000e-004	-4.703681e-001	-6.136585e-003	-4.708384e-001	2.589200e-014
4.261100000000000e-004	-4.703681e-001	-6.136464e-003	-4.708384e-001	2.589200e-014
4.262600000000000e-004	-4.703681e-001	-6.134646e-003	-4.708384e-001	2.589202e-014
4.262700000000000e-004	-4.703681e-001	-6.134524e-003	-4.708384e-001	2.589202e-014
4.264000000000000e-004	-4.703681e-001	-6.132949e-003	-4.708384e-001	2.589203e-014
4.264100000000000e-004	-4.703681e-001	-6.132828e-003	-4.708384e-001	2.589204e-014
4.265600000000000e-004	-4.703681e-001	-6.131010e-003	-4.708384e-001	2.589205e-014
4.265700000000000e-004	-4.703681e-001	-6.130888e-003	-4.708384e-001	2.589205e-014
4.267000000000000e-004	-4.703681e-001	-6.129313e-003	-4.708384e-001	2.589207e-014
4.267100000000000e-004	-4.703681e-001	-6.129192e-003	-4.708384e-001	2.589207e-014
4.268600000000000e-004	-4.703681e-001	-6.127375e-003	-4.708384e-001	2.589209e-014
4.268700000000000e-004	-4.703681e-001	-6.127254e-003	-4.708384e-001	2.589209e-014
4.270000000000000e-004	-4.703681e-001	-6.125679e-003	-4.708384e-001	2.589211e-014
4.270100000000000e-004	-4.703681e-001	-6.125558e-003	-4.708384e-001	2.589211e-014
4.271600000000000e-004	-4.703681e-001	-6.123741e-003	-4.708384e-001	2.589213e-014
4.271700000000000e-004	-4.703681e-001	-6.123620e-003	-4.708384e-001	2.589213e-014
4.273000000000000e-004	-4.703681e-001	-6.122046e-003	-4.708384e-001	2.589214e-014
4.273100000000000e-004	-4.703681e-001	-6.121925e-003	-4.708384e-001	2.589214e-014
4.274600000000000e-004	-4.703681e-001	-6.120109e-003	-4.708384e-001	2.589216e-014
4.274699999999999e-004	-4.703681e-001	-6.119987e-003	-4.708384e-001	2.589216e-014
4.275487999999999e-004	-4.703681e-001	-6.119034e-003	-4.708384e-001	2.589217e-014
4.275999999999999e-004	-4.703681e-001	-6.118414e-003	-4.708384e-001	2.589218e-014
4.276100000000000e-004	-4.703681e-001	-6.118293e-003	-4.708384e-001	2.589218e-014
4.277600000000000e-004	-4.703681e-001	-6.116478e-003	-4.708384e-001	2.589220e-014
4.277700000000000e-004	-4.703681e-001	-6.116357e-003	-4.708384e-001	2.589220e-014
4.278999999999999e-004	-4.703681e-001	-6.114784e-003	-4.708384e-001	2.589221e-014
4.279100000000000e-004	-4.703681e-001	-6.114663e-003	-4.708384e-001	2.589222e-014
4.280600000000000e-004	-4.703681e-001	-6.112848e-003	-4.708384e-001	2.589224e-014
4.280700000000000e-004	-4.703681e-001	-6.112727e-003	-4.708384e-001	2.589224e-014
4.282000000000000e-004	-4.703681e-001	-6.111154e-003	-4.708384e-001	2.589225e-014
4.282100000000000e-004	-4.703681e-001	-6.111034e-003	-4.708384e-001	2.589225e-014
4.283600000000000e-004	-4.703681e-001	-6.109220e-003	-4.708384e-001	2.589227e-014
4.283700000000000e-004	-4.703681e-001	-6.109098e-003	-4.708384e-001	2.589227e-014
4.285000000000000e-004	-4.703681e-001	-6.107526e-003	-4.708384e-001	2.589229e-014
4.285100000000000e-004	-4.703681e-001	-6.107406e-003	-4.708384e-001	2.589229e-014
4.286600000000000e-004	-4.703681e-001	-6.105592e-003	-4.708384e-001	2.589231e-014
4.286700000000000e-004	-4.703681e-001	-6.105471e-003	-4.708384e-001	2.589231e-014
4.288000000000000e-004	-4.703681e-001	-6.103900e-003	-4.708384e-001	2.589232e-014
4.288100000000000e-004	-4.703681e-001	-6.103779e-003	-4.708384e-001	2.589233e-014
4.289600000000000e-004	-4.703681e-001	-6.101966e-003	-4.708384e-001	2.589234e-014
4.289700000000000e-004	-4.703681e-001	-6.101845e-003	-4.708384e-001	2.589235e-014
4.291000000000000e-004	-4.703681e-001	-6.100275e-003	-4.708384e-001	2.589236e-014
4.291100000000000e-004	-4.703681e-001	-6.100154e-003	-4.708384e-001	2.589236e-014
4.292600000000000e-004	-4.703681e-001	-6.098342e-003	-4.708384e-001	2.589238e-014
4.292700000000000e-004	-4.703681e-001	-6.098221e-003	-4.708384e-001	2.589238e-014
4.294000000000000e-004	-4.703681e-001	-6.096650e-003	-4.708384e-001	2.589240e-014
4.294100000000000e-004	-4.703681e-001	-6.096530e-003	-4.708384e-001	2.589240e-014
4.295600000000000e-004	-4.703681e-001	-6.094718e-003	-4.708384e-001	2.589242e-014
4.295700000000000e-004	-4.703681e-001	-6.094597e-003	-4.708384e-001	2.589242e-014
4.297000000000000e-004	-4.703681e-001	-6.093028e-003	-4.708384e-001	2.589243e-014
4.297100000000000e-004	-4.703681e-001	-6.092907e-003	-4.708384e-001	2.589243e-014
4.298600000000000e-004	-4.703681e-001	-6.091096e-003	-4.708384e-001	2.589245e-014
4.298700000000000e-004	-4.703681e-001	-6.090975e-003	-4.708384e-001	2.589245e-014
4.299999999999999e-004	-4.703681e-001	-6.089406e-003	-4.708384e-001	2.589247e-014
4.300100000000000e-004	-4.703681e-001	-6.089285e-003	-4.708384e-001	2.589247e-014
4.301600000000000e-004	-4.703681e-001	-6.087475e-003	-4.708384e-001	2.589249e-014
4.301700000000000e-004	-4.703681e-001	-6.087354e-003	-4.708384e-001	2.589249e-014
4.302999999999999e-004	-4.703681e-001	-6.085786e-003	-4.708384e-001	2.589250e-014
4.303100000000000e-004	-4.703681e-001	-6.085665e-003	-4.708384e-001	2.589251e-014
4.304600000000000e-004	-4.703681e-001	-6.083855e-003	-4.708384e-001	2.589252e-014
4.304700000000000e-004	-4.703681e-001	-6.083735e-003	-4.708384e-001	2.589252e-014
4.306000000000000e-004	-4.703681e-001	-6.082167e-003	-4.708384e-001	2.589254e-014
4.306100000000000e-004	-4.703681e-001	-6.082046e-003	-4.708384e-001	2.589254e-014
4.307600000000000e-004	-4.703681e-001	-6.080237e-003	-4.708384e-001	2.589256e-014
4.307700000000000e-004	-4.703681e-001	-6.080117e-003	-4.708384e-001	2.589256e-014
4.309000000000000e-004	-4.703681e-001	-6.078549e-003	-4.708384e-001	2.589258e-014
4.309100000000000e-004	-4.703681e-001	-6.078429e-003	-4.708384e-001	2.589258e-014
4.310600000000000e-004	-4.703681e-001	-6.076620e-003	-4.708384e-001	2.589260e-014
4.310700000000000e-004	-4.703681e-001	-6.076499e-003	-4.708384e-001	2.589260e-014
4.312000000000000e-004	-4.703681e-001	-6.074932e-003	-4.708384e-001	2.589261e-014
4.312100000000000e-004	-4.703681e-001	-6.074812e-003	-4.708384e-001	2.589261e-014
4.313600000000000e-004	-4.703681e-001	-6.073004e-003	-4.708384e-001	2.589263e-014
4.313700000000000e-004	-4.703681e-001	-6.072884e-003	-4.708384e-001	2.589264e-014
4.315000000000000e-004	-4.703681e-001	-6.071317e-003	-4.708384e-001	2.589265e-014
4.315100000000000e-004	-4.703681e-001	-6.071197e-003	-4.708384e-001	2.589265e-014
4.316600000000000e-004	-4.703681e-001	-6.069390e-003	-4.708384e-001	2.589267e-014
4.316700000000000e-004	-4.703681e-001	-6.069269e-003	-4.708384e-001	2.589267e-014
4.318000000000000e-004	-4.703681e-001	-6.067703e-003	-4.708384e-001	2.589269e-014
4.318100000000000e-004	-4.703681e-001	-6.067583e-003	-4.708384e-001	2.589269e-014
4.319600000000000e-004	-4.703681e-001	-6.065777e-003	-4.708384e-001	2.589271e-014
4.319700000000000e-004	-4.703681e-001	-6.065656e-003	-4.708384e-001	2.589271e-014
4.320999999999999e-004	-4.703681e-001	-6.064091e-003	-4.708384e-001	2.589272e-014
4.321100000000000e-004	-4.703681e-001	-6.063970e-003	-4.708384e-001	2.589272e-014
4.322600000000000e-004	-4.703681e-001	-6.062164e-003	-4.708384e-001	2.589274e-014
4.322700000000000e-004	-4.703681e-001	-6.062044e-003	-4.708384e-001	2.589274e-014
4.323999999999999e-004	-4.703681e-001	-6.060479e-003	-4.708384e-001	2.589276e-014
4.324100000000000e-004	-4.703681e-001	-6.060359e-003	-4.708384e-001	2.589276e-014
4.325600000000000e-004	-4.703681e-001	-6.058554e-003	-4.708384e-001	2.589278e-014
4.325700000000000e-004	-4.703681e-001	-6.058434e-003	-4.708384e-001	2.589278e-014
4.327000000000000e-004	-4.703681e-001	-6.056869e-003	-4.708384e-001	2.589279e-014
4.327100000000000e-004	-4.703681e-001	-6.056749e-003	-4.708384e-001	2.589280e-014
4.328600000000000e-004	-4.703681e-001	-6.054944e-003	-4.708384e-001	2.589281e-014
4.328700000000000e-004	-4.703681e-001	-6.054824e-003	-4.708384e-001	2.589281e-014
4.330000000000000e-004	-4.703681e-001	-6.053261e-003	-4.708384e-001	2.589283e-014
4.330100000000000e-004	-4.703681e-001	-6.053140e-003	-4.708384e-001	2.589283e-014
4.331600000000000e-004	-4.703681e-001	-6.051336e-003	-4.708384e-001	2.589285e-014
4.331700000000000e-004	-4.703681e-001	-6.051216e-003	-4.708384e-001	2.589285e-014
4.333000000000000e-004	-4.703681e-001	-6.049653e-003	-4.708384e-001	2.589287e-014
4.333100000000000e-004	-4.703681e-001	-6.049532e-003	-4.708384e-001	2.589287e-014
4.334600000000000e-004	-4.703681e-001	-6.047729e-003	-4.708384e-001	2.589289e-014
4.334700000000000e-004	-4.703681e-001	-6.047609e-003	-4.708384e-001	2.589289e-014
4.336000000000000e-004	-4.703681e-001	-6.046047e-003	-4.708384e-001	2.589290e-014
4.336100000000000e-004	-4.703681e-001	-6.045926e-003	-4.708384e-001	2.589290e-014
4.337600000000000e-004	-4.703681e-001	-6.044123e-003	-4.708384e-001	2.589292e-014
4.337700000000000e-004	-4.703681e-001	-6.044003e-003	-4.708384e-001	2.589292e-014
4.339000000000000e-004	-4.703681e-001	-6.042441e-003	-4.708384e-001	2.589294e-014
4.339100000000000e-004	-4.703681e-001	-6.042321e-003	-4.708384e-001	2.589294e-014
4.340600000000000e-004	-4.703681e-001	-6.040519e-003	-4.708384e-001	2.589296e-014
4.340700000000000e-004	-4.703681e-001	-6.040399e-003	-4.708384e-001	2.589296e-014
4.342000000000000e-004	-4.703681e-001	-6.038838e-003	-4.708384e-001	2.589298e-014
4.342100000000000e-004	-4.703681e-001	-6.038717e-003	-4.708384e-001	2.589298e-014
4.343600000000000e-004	-4.703681e-001	-6.036916e-003	-4.708384e-001	2.589299e-014
4.343700000000000e-004	-4.703681e-001	-6.036796e-003	-4.708384e-001	2.589300e-014
4.344999999999999e-004	-4.703681e-001	-6.035235e-003	-4.708384e-001	2.589301e-014
4.345100000000000e-004	-4.703681e-001	-6.035115e-003	-4.708384e-001	2.589301e-014
4.346600000000000e-004	-4.703681e-001	-6.033314e-003	-4.708384e-001	2.589303e-014
4.346700000000000e-004	-4.703681e-001	-6.033194e-003	-4.708384e-001	2.589303e-014
4.347999999999999e-004	-4.703681e-001	-6.031633e-003	-4.708384e-001	2.589305e-014
4.348100000000000e-004	-4.703681e-001	-6.031514e-003	-4.708384e-001	2.589305e-014
4.349600000000000e-004	-4.703681e-001	-6.029713e-003	-4.708384e-001	2.589307e-014
4.349700000000000e-004	-4.703681e-001	-6.029593e-003	-4.708384e-001	2.589307e-014
4.351000000000000e-004	-4.703681e-001	-6.028033e-003	-4.708384e-001	2.589308e-014
4.351100000000000e-004	-4.703681e-001	-6.027914e-003	-4.708384e-001	2.589308e-014
4.352600000000000e-004	-4.703681e-001	-6.026114e-003	-4.708384e-001	2.589310e-014
4.352700000000000e-004	-4.703681e-001	-6.025994e-003	-4.708384e-001	2.589310e-014
4.354000000000000e-004	-4.703681e-001	-6.024435e-003	-4.708384e-001	2.589312e-014
4.354100000000000e-004	-4.703681e-001	-6.024315e-003	-4.708384e-001	2.589312e-014
4.355600000000000e-004	-4.703681e-001	-6.022516e-003	-4.708384e-001	2.589314e-014
4.355700000000000e-004	-4.703681e-001	-6.022396e-003	-4.708384e-001	2.589314e-014
4.357000000000000e-004	-4.703681e-001	-6.020837e-003	-4.708384e-001	2.589316e-014
4.357030000000000e-004	-4.703681e-001	-6.020801e-003	-4.708384e-001	2.589316e-014
4.357100000000000e-004	-4.703681e-001	-6.020717e-003	-4.708384e-001	2.589316e-014
4.358600000000000e-004	-4.703681e-001	-6.018919e-003	-4.708384e-001	2.589317e-014
4.358700000000000e-004	-4.703681e-001	-6.018799e-003	-4.708384e-001	2.589318e-014
4.360000000000000e-004	-4.703681e-001	-6.017241e-003	-4.708384e-001	2.589319e-014
4.360100000000000e-004	-4.703681e-001	-6.017121e-003	-4.708384e-001	2.589319e-014
4.361600000000000e-004	-4.703681e-001	-6.015324e-003	-4.708384e-001	2.589321e-014
4.361700000000000e-004	-4.703681e-001	-6.015204e-003	-4.708384e-001	2.589321e-014
4.363000000000000e-004	-4.703681e-001	-6.013646e-003	-4.708384e-001	2.589323e-014
4.363100000000000e-004	-4.703681e-001	-6.013526e-003	-4.708384e-001	2.589323e-014
4.364600000000000e-004	-4.703681e-001	-6.011729e-003	-4.708384e-001	2.589325e-014
4.364700000000000e-004	-4.703681e-001	-6.011609e-003	-4.708384e-001	2.589325e-014
4.365999999999999e-004	-4.703681e-001	-6.010052e-003	-4.708384e-001	2.589326e-014
4.366100000000000e-004	-4.703681e-001	-6.009933e-003	-4.708384e-001	2.589326e-014
4.367600000000000e-004	-4.703681e-001	-6.008136e-003	-4.708384e-001	2.589328e-014
4.367700000000000e-004	-4.703681e-001	-6.008016e-003	-4.708384e-001	2.589328e-014
4.368999999999999e-004	-4.703681e-001	-6.006460e-003	-4.708384e-001	2.589330e-014
4.369100000000000e-004	-4.703681e-001	-6.006340e-003	-4.708384e-001	2.589330e-014
4.370600000000000e-004	-4.703681e-001	-6.004544e-003	-4.708384e-001	2.589332e-014
4.370700000000000e-004	-4.703681e-001	-6.004425e-003	-4.708384e-001	2.589332e-014
4.372000000000000e-004	-4.703681e-001	-6.002869e-003	-4.708384e-001	2.589333e-014
4.372100000000000e-004	-4.703681e-001	-6.002749e-003	-4.708384e-001	2.589334e-014
4.373600000000000e-004	-4.703681e-001	-6.000954e-003	-4.708384e-001	2.589335e-014
4.373700000000000e-004	-4.703681e-001	-6.000834e-003	-4.708384e-001	2.589336e-014
4.375000000000000e-004	-4.703681e-001	-5.999279e-003	-4.708384e-001	2.589337e-014
4.375100000000000e-004	-4.703681e-001	-5.999159e-003	-4.708384e-001	2.589337e-014
4.376600000000000e-004	-4.703681e-001	-5.997364e-003	-4.708384e-001	2.589339e-014
4.376700000000000e-004	-4.703681e-001	-5.997245e-003	-4.708384e-001	2.589339e-014
4.378000000000000e-004	-4.703681e-001	-5.995690e-003	-4.708384e-001	2.589341e-014
4.378100000000000e-004	-4.703681e-001	-5.995570e-003	-4.708384e-001	2.589341e-014
4.379600000000000e-004	-4.703681e-001	-5.993776e-003	-4.708384e-001	2.589343e-014
4.379700000000000e-004	-4.703681e-001	-5.993657e-003	-4.708384e-001	2.589343e-014
4.381000000000000e-004	-4.703681e-001	-5.992102e-003	-4.708384e-001	2.589344e-014
4.381100000000000e-004	-4.703681e-001	-5.991983e-003	-4.708384e-001	2.589344e-014
4.382600000000000e-004	-4.703681e-001	-5.990190e-003	-4.708384e-001	2.589346e-014
4.382700000000000e-004	-4.703681e-001	-5.990070e-003	-4.708384e-001	2.589346e-014
4.384000000000000e-004	-4.703681e-001	-5.988516e-003	-4.708384e-001	2.589348e-014
4.384100000000000e-004	-4.703681e-001	-5.988397e-003	-4.708384e-001	2.589348e-014
4.385600000000000e-004	-4.703681e-001	-5.986604e-003	-4.708384e-001	2.589350e-014
4.385700000000000e-004	-4.703681e-001	-5.986485e-003	-4.708384e-001	2.589350e-014
4.387000000000000e-004	-4.703681e-001	-5.984931e-003	-4.708384e-001	2.589351e-014
4.387100000000000e-004	-4.703681e-001	-5.984812e-003	-4.708384e-001	2.589352e-014
4.388600000000000e-004	-4.703681e-001	-5.983020e-003	-4.708384e-001	2.589353e-014
4.388700000000000e-004	-4.703681e-001	-5.982901e-003	-4.708384e-001	2.589353e-014
4.389999999999999e-004	-4.703681e-001	-5.981348e-003	-4.708384e-001	2.589355e-014
4.390100000000000e-004	-4.703681e-001	-5.981228e-003	-4.708384e-001	2.589355e-014
4.391600000000000e-004	-4.703681e-001	-5.979437e-003	-4.708384e-001	2.589357e-014
4.391700000000000e-004	-4.703681e-001	-5.979318e-003	-4.708384e-001	2.589357e-014
4.392999999999999e-004	-4.703681e-001	-5.977765e-003	-4.708384e-001	2.589359e-014
4.393100000000000e-004	-4.703681e-001	-5.977646e-003	-4.708384e-001	2.589359e-014
4.394600000000000e-004	-4.703681e-001	-5.975855e-003	-4.708384e-001	2.589361e-014
4.394700000000000e-004	-4.703681e-001	-5.975736e-003	-4.708384e-001	2.589361e-014
4.396000000000000e-004	-4.703681e-001	-5.974184e-003	-4.708384e-001	2.589362e-014
4.396100000000000e-004	-4.703681e-001	-5.974065e-003	-4.708384e-001	2.589362e-014
4.397600000000000e-004	-4.703681e-001	-5.972275e-003	-4.708384e-001	2.589364e-014
4.397700000000000e-004	-4.703681e-001	-5.972155e-003	-4.708384e-001	2.589364e-014
4.399000000000000e-004	-4.703681e-001	-5.970604e-003	-4.708384e-001	2.589366e-014
4.399100000000000e-004	-4.703681e-001	-5.970485e-003	-4.708384e-001	2.589366e-014
4.400600000000000e-004	-4.703681e-001	-5.968696e-003	-4.708384e-001	2.589368e-014
4.400700000000000e-004	-4.703681e-001	-5.968576e-003	-4.708384e-001	2.589368e-014
4.402000000000000e-004	-4.703681e-001	-5.967026e-003	-4.708384e-001	2.589369e-014
4.402100000000000e-004	-4.703681e-001	-5.966906e-003	-4.708384e-001	2.589369e-014
4.403600000000000e-004	-4.703681e-001	-5.965117e-003	-4.708384e-001	2.589371e-014
4.403700000000000e-004	-4.703681e-001	-5.964998e-003	-4.708384e-001	2.589371e-014
4.405000000000000e-004	-4.703681e-001	-5.963448e-003	-4.708384e-001	2.589373e-014
4.405100000000000e-004	-4.703681e-001	-5.963329e-003	-4.708384e-001	2.589373e-014
4.406600000000000e-004	-4.703681e-001	-5.961541e-003	-4.708384e-001	2.589375e-014
4.406700000000000e-004	-4.703681e-001	-5.961421e-003	-4.708384e-001	2.589375e-014
4.408000000000000e-004	-4.703681e-001	-5.959872e-003	-4.708384e-001	2.589377e-014
